match_date,round,year,home_team,away_team,venue,match_winner,home_recent_5_win_rate,home_win_streak,home_recent_5_avg_score,home_days_rest,away_recent_5_win_rate,away_win_streak,away_recent_5_avg_score,away_days_rest,h2h_matches,h2h_current_home_wins,h2h_current_away_wins,h2h_draws,h2h_current_home_win_rate,home_pre_match_ladder_rank,home_pre_match_points,home_pre_match_percentage,away_pre_match_ladder_rank,away_pre_match_points,away_pre_match_percentage
2011-08-21,22,2011,Port Adelaide Power,Western Bulldogs,AAMI Stadium,Away Win,0.0,0,55.4,8.0,0.2,0,95.6,8.0,19.0,12.0,7.0,0.0,63.16,17,8.0,61.17,12,28.0,91.77
2011-08-21,22,2011,Sydney Swans,St Kilda Saints,"Accor Stadium
",Home Win,0.4,0,92.4,7.0,0.8,0,93.2,9.0,48.0,20.0,27.0,1.0,41.67,8,38.0,105.42,6,42.0,109.88
2011-08-26,23,2011,Fremantle Dockers,Collingwood Magpies,Domain Stadium,Away Win,0.0,0,62.0,6.0,1.0,13,129.0,6.0,21.0,6.0,15.0,0.0,28.57,9,36.0,87.58,1,76.0,178.96
2011-08-27,23,2011,Brisbane Lions,West Coast Eagles,The Gabba,Away Win,0.2,0,98.6,7.0,1.0,5,111.8,7.0,22.0,13.0,9.0,0.0,59.09,15,16.0,81.99,4,60.0,126.33
2011-08-27,23,2011,Geelong Cats,Sydney Swans,GMHBA Stadium,Away Win,1.0,5,152.6,13.0,0.4,1,87.8,6.0,48.0,25.0,23.0,0.0,52.08,2,72.0,157.67,7,42.0,106.13
2011-08-27,23,2011,Hawthorn Hawks,Western Bulldogs,"Melbourne Cricket Ground
",Home Win,1.0,6,121.0,8.0,0.2,1,107.8,6.0,48.0,24.0,22.0,2.0,50.0,3,64.0,145.31,11,32.0,95.2
2011-08-27,23,2011,St Kilda Saints,North Melbourne Kangaroos,Marvel Stadium,Home Win,0.6,0,90.4,6.0,0.6,1,111.0,7.0,47.0,23.0,24.0,0.0,48.94,6,42.0,108.37,9,36.0,104.09
2011-08-28,23,2011,Essendon Bombers,Port Adelaide Power,Marvel Stadium,Home Win,0.4,0,99.6,8.0,0.0,0,64.2,7.0,20.0,12.0,8.0,0.0,60.0,8,42.0,99.67,17,8.0,61.21
2011-08-28,23,2011,Melbourne Demons,Gold Coast Suns,Melbourne Cricket Ground,Home Win,0.0,0,71.0,7.0,0.0,0,58.4,8.0,1.0,1.0,0.0,0.0,100.0,13,30.0,82.89,16,12.0,54.03
2011-08-28,23,2011,Adelaide Crows,Richmond Tigers,AAMI Stadium,Away Win,0.6,1,91.0,8.0,0.4,2,85.4,7.0,28.0,16.0,12.0,0.0,57.14,14,28.0,82.67,12,30.0,84.68
2011-09-02,24,2011,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,Away Win,1.0,14,129.6,7.0,0.8,0,143.2,6.0,44.0,26.0,18.0,0.0,59.09,1,80.0,181.75,2,72.0,153.19
2011-09-03,24,2011,Western Bulldogs,Fremantle Dockers,Marvel Stadium,Home Win,0.2,0,99.0,7.0,0.0,0,59.6,8.0,21.0,6.0,15.0,0.0,28.57,11,32.0,93.27,10,36.0,84.47
2011-09-03,24,2011,Carlton Blues,St Kilda Saints,Melbourne Cricket Ground,Away Win,0.8,0,109.6,15.0,0.6,1,92.0,7.0,46.0,27.0,19.0,0.0,58.7,5,58.0,133.77,6,46.0,112.04
2011-09-03,24,2011,Sydney Swans,Brisbane Lions,Sydney Cricket Ground,Home Win,0.6,2,90.2,7.0,0.2,0,94.0,7.0,27.0,12.0,14.0,1.0,44.44,7,46.0,106.59,15,16.0,82.37
2011-09-03,24,2011,West Coast Eagles,Adelaide Crows,Domain Stadium,Home Win,1.0,6,116.6,7.0,0.6,0,106.0,6.0,35.0,11.0,24.0,0.0,31.43,4,64.0,125.53,14,28.0,82.62
2011-09-03,24,2011,Gold Coast Suns,Hawthorn Hawks,People First Stadium,Away Win,0.0,0,59.8,6.0,1.0,7,117.2,7.0,1.0,1.0,0.0,0.0,100.0,16,12.0,54.85,3,68.0,146.32
2011-09-04,24,2011,Port Adelaide Power,Melbourne Demons,Adelaide Oval,Home Win,0.0,0,68.4,7.0,0.2,1,77.8,7.0,23.0,3.0,20.0,0.0,13.04,17,8.0,62.76,12,34.0,84.88
2011-09-04,24,2011,Richmond Tigers,North Melbourne Kangaroos,Marvel Stadium,Away Win,0.6,3,95.6,7.0,0.4,0,96.6,8.0,46.0,20.0,25.0,1.0,43.48,11,34.0,86.3,9,36.0,100.55
2011-09-09,QF,2011,Geelong Cats,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,1,150.4,7.0,1.0,8,119.4,6.0,51.0,30.0,21.0,0.0,58.82,2,76.0,157.38,3,72.0,144.12
2011-09-10,EF,2011,St Kilda Saints,Sydney Swans,Marvel Stadium,Away Win,0.6,2,94.4,7.0,0.6,3,91.2,7.0,49.0,28.0,20.0,1.0,57.14,6,50.0,112.76,7,50.0,109.34
2011-09-10,QF,2011,Collingwood Magpies,West Coast Eagles,Melbourne Cricket Ground,Home Win,0.8,0,107.0,8.0,1.0,7,125.0,7.0,38.0,28.0,9.0,1.0,73.68,1,80.0,167.66,4,68.0,130.32
2011-09-11,EF,2011,Carlton Blues,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.6,0,92.2,8.0,0.6,1,107.8,14.0,61.0,38.0,20.0,3.0,62.3,5,58.0,130.88,8,46.0,100.0
2011-09-16,SF,2011,Hawthorn Hawks,Sydney Swans,Melbourne Cricket Ground,Home Win,0.8,0,112.2,7.0,0.8,4,87.8,6.0,48.0,33.0,15.0,0.0,68.75,3,72.0,139.84,6,54.0,110.44
2011-09-17,SF,2011,West Coast Eagles,Carlton Blues,Domain Stadium,Home Win,0.8,0,108.0,7.0,0.6,1,106.0,6.0,36.0,12.0,24.0,0.0,33.33,4,68.0,127.82,5,62.0,132.85
2011-09-23,PF,2011,Collingwood Magpies,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,1,91.6,13.0,0.8,1,97.2,7.0,46.0,27.0,19.0,0.0,58.7,1,84.0,166.29,3,76.0,139.93
2011-09-24,PF,2011,Geelong Cats,West Coast Eagles,Melbourne Cricket Ground,Home Win,0.8,2,123.4,15.0,0.8,1,106.2,7.0,43.0,25.0,17.0,1.0,58.14,2,80.0,156.94,4,72.0,126.54
2011-10-01,GF,2011,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,Away Win,0.8,2,87.4,8.0,0.8,3,109.2,7.0,45.0,26.0,19.0,0.0,57.78,1,88.0,163.9,2,84.0,157.44
2012-03-24,1,2012,Greater Western Sydney Giants,Sydney Swans,Accor Stadium,Away Win,,0,,,0.8,0,93.8,190.0,0.0,0.0,0.0,0.0,,9,0.0,,16,0.0,
2012-03-29,1,2012,Richmond Tigers,Carlton Blues,Melbourne Cricket Ground,Away Win,0.6,0,103.6,207.0,0.4,0,98.8,194.0,47.0,23.0,24.0,0.0,48.94,14,0.0,,3,0.0,
2012-03-30,1,2012,Hawthorn Hawks,Collingwood Magpies,Melbourne Cricket Ground,Home Win,0.6,0,94.6,189.0,0.6,0,83.2,181.0,47.0,19.0,28.0,0.0,40.43,10,0.0,,4,0.0,
2012-03-31,1,2012,Gold Coast Suns,Adelaide Crows,People First Stadium,Away Win,0.0,0,68.4,210.0,0.4,0,93.8,210.0,2.0,1.0,1.0,0.0,50.0,8,0.0,,1,0.0,
2012-03-31,1,2012,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,Away Win,0.4,1,93.0,209.0,0.6,0,106.8,202.0,43.0,15.0,28.0,0.0,34.88,12,0.0,,5,0.0,
2012-03-31,1,2012,Fremantle Dockers,Geelong Cats,Domain Stadium,Home Win,0.0,0,63.0,210.0,0.8,4,113.8,182.0,27.0,18.0,9.0,0.0,66.67,6,0.0,,7,0.0,
2012-03-31,1,2012,Melbourne Demons,Brisbane Lions,Melbourne Cricket Ground,Away Win,0.2,0,89.2,209.0,0.2,0,92.0,210.0,19.0,8.0,11.0,0.0,42.11,11,0.0,,2,0.0,
2012-04-01,1,2012,Western Bulldogs,West Coast Eagles,Marvel Stadium,Away Win,0.4,1,105.4,211.0,0.6,0,93.2,190.0,42.0,14.0,27.0,1.0,33.33,18,0.0,,17,0.0,
2012-04-01,1,2012,Port Adelaide Power,St Kilda Saints,AAMI Stadium,Home Win,0.2,1,75.0,210.0,0.4,0,83.2,204.0,22.0,15.0,7.0,0.0,68.18,13,0.0,,15,0.0,
2012-04-05,2,2012,Brisbane Lions,Carlton Blues,The Gabba,Away Win,0.4,1,94.8,5.0,0.4,1,100.8,7.0,23.0,15.0,8.0,0.0,65.22,2,4.0,152.56,1,4.0,154.32
2012-04-07,2,2012,Collingwood Magpies,Richmond Tigers,Melbourne Cricket Ground,Home Win,0.4,0,79.8,8.0,0.6,0,101.8,9.0,44.0,30.0,14.0,0.0,68.18,9,0.0,83.94,11,0.0,64.8
2012-04-07,2,2012,Essendon Bombers,Port Adelaide Power,Marvel Stadium,Home Win,0.6,1,107.6,7.0,0.4,2,88.6,6.0,21.0,13.0,8.0,0.0,61.9,8,4.0,101.96,6,4.0,104.71
2012-04-07,2,2012,Sydney Swans,Fremantle Dockers,Sydney Cricket Ground,Home Win,0.8,1,97.2,14.0,0.2,1,69.6,7.0,24.0,7.0,17.0,0.0,29.17,1,4.0,270.27,7,4.0,103.96
2012-04-07,2,2012,West Coast Eagles,Melbourne Demons,Domain Stadium,Home Win,0.6,1,102.6,6.0,0.2,0,93.2,7.0,42.0,13.0,29.0,0.0,30.95,3,4.0,156.32,10,0.0,65.55
2012-04-07,2,2012,Adelaide Crows,Western Bulldogs,AAMI Stadium,Home Win,0.4,1,99.2,7.0,0.4,0,103.8,6.0,35.0,24.0,11.0,0.0,68.57,2,4.0,201.47,12,0.0,63.97
2012-04-08,2,2012,North Melbourne Kangaroos,Greater Western Sydney Giants,Ninja Stadium,Home Win,0.4,0,101.0,8.0,0.0,0,37.0,15.0,0.0,0.0,0.0,0.0,,9,0.0,98.08,16,0.0,37.0
2012-04-08,2,2012,St Kilda Saints,Gold Coast Suns,Marvel Stadium,Home Win,0.4,0,86.2,7.0,0.0,0,74.4,8.0,1.0,1.0,0.0,0.0,100.0,10,0.0,95.51,15,0.0,49.64
2012-04-09,2,2012,Geelong Cats,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.8,0,116.8,9.0,0.6,1,99.4,10.0,52.0,31.0,21.0,0.0,59.62,11,0.0,96.19,6,4.0,119.13
2012-04-13,3,2012,Carlton Blues,Collingwood Magpies,Melbourne Cricket Ground,Home Win,0.6,2,118.4,8.0,0.6,1,86.2,6.0,59.0,23.0,36.0,0.0,38.98,1,8.0,193.75,10,4.0,99.5
2012-04-14,3,2012,Western Bulldogs,St Kilda Saints,Marvel Stadium,Away Win,0.4,0,96.4,7.0,0.6,1,100.4,6.0,49.0,17.0,31.0,1.0,34.69,14,0.0,69.27,5,4.0,164.71
2012-04-14,3,2012,Fremantle Dockers,Brisbane Lions,Domain Stadium,Home Win,0.2,0,68.8,7.0,0.2,0,82.8,9.0,19.0,6.0,13.0,0.0,31.58,9,4.0,95.38,11,4.0,78.45
2012-04-14,3,2012,Gold Coast Suns,Essendon Bombers,People First Stadium,Away Win,0.0,0,71.6,6.0,0.6,2,99.8,7.0,1.0,0.0,1.0,0.0,0.0,17,0.0,41.67,3,8.0,114.36
2012-04-14,3,2012,Richmond Tigers,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.4,0,94.8,7.0,0.2,0,92.4,7.0,48.0,23.0,25.0,0.0,47.92,15,0.0,69.05,16,0.0,47.72
2012-04-14,3,2012,Port Adelaide Power,Sydney Swans,AAMI Stadium,Away Win,0.4,0,99.4,7.0,0.8,2,96.2,7.0,20.0,12.0,8.0,0.0,60.0,10,4.0,89.29,2,8.0,164.41
2012-04-15,3,2012,Greater Western Sydney Giants,West Coast Eagles,Blacktown International,Away Win,0.0,0,45.5,7.0,0.6,2,106.8,8.0,0.0,0.0,0.0,0.0,,18,0.0,32.16,1,8.0,208.28
2012-04-15,3,2012,Hawthorn Hawks,Adelaide Crows,Melbourne Cricket Ground,Home Win,0.4,0,96.2,6.0,0.6,2,98.6,8.0,31.0,9.0,22.0,0.0,29.03,8,4.0,109.66,3,8.0,165.91
2012-04-15,3,2012,North Melbourne Kangaroos,Geelong Cats,Marvel Stadium,Home Win,0.6,1,120.4,7.0,0.8,1,105.4,6.0,52.0,27.0,25.0,0.0,51.92,6,4.0,180.38,10,4.0,98.97
2012-04-20,4,2012,St Kilda Saints,Fremantle Dockers,Marvel Stadium,Away Win,0.6,2,94.0,6.0,0.4,1,72.6,6.0,26.0,8.0,18.0,0.0,30.77,3,8.0,185.8,7,8.0,108.7
2012-04-21,4,2012,Brisbane Lions,Gold Coast Suns,The Gabba,Home Win,0.2,0,73.0,7.0,0.0,0,76.4,7.0,2.0,2.0,0.0,0.0,100.0,13,4.0,73.31,16,0.0,53.28
2012-04-21,4,2012,Carlton Blues,Essendon Bombers,Melbourne Cricket Ground,Away Win,0.8,3,129.6,8.0,0.8,3,105.4,7.0,62.0,39.0,20.0,3.0,62.9,2,12.0,194.66,3,12.0,115.94
2012-04-21,4,2012,Collingwood Magpies,Port Adelaide Power,Marvel Stadium,Home Win,0.4,0,82.2,8.0,0.4,0,96.6,7.0,21.0,13.0,8.0,0.0,61.9,12,4.0,81.11,11,4.0,85.71
2012-04-21,4,2012,West Coast Eagles,Hawthorn Hawks,Domain Stadium,Home Win,0.8,3,124.4,6.0,0.6,1,110.8,6.0,38.0,15.0,23.0,0.0,39.47,1,12.0,211.21,6,8.0,126.12
2012-04-21,4,2012,Adelaide Crows,Greater Western Sydney Giants,AAMI Stadium,Home Win,0.4,0,90.4,6.0,0.0,0,53.33,6.0,0.0,0.0,0.0,0.0,,7,8.0,111.4,18,0.0,36.95
2012-04-22,4,2012,Geelong Cats,Richmond Tigers,GMHBA Stadium,Home Win,0.6,0,108.6,7.0,0.4,1,98.0,8.0,46.0,29.0,17.0,0.0,63.04,11,4.0,94.17,10,4.0,97.89
2012-04-22,4,2012,Melbourne Demons,Western Bulldogs,Melbourne Cricket Ground,Away Win,0.2,0,85.2,8.0,0.2,0,73.0,8.0,49.0,28.0,21.0,0.0,57.14,17,0.0,50.24,15,0.0,59.5
2012-04-22,4,2012,Sydney Swans,North Melbourne Kangaroos,Sydney Cricket Ground,Home Win,0.8,3,93.4,8.0,0.6,2,118.0,7.0,47.0,20.0,26.0,1.0,42.55,3,12.0,148.76,6,8.0,152.94
2012-04-25,5,2012,Collingwood Magpies,Essendon Bombers,Melbourne Cricket Ground,Home Win,0.4,1,88.0,4.0,0.8,4,103.2,4.0,59.0,32.0,26.0,1.0,54.24,10,8.0,90.66,1,16.0,120.85
2012-04-27,5,2012,Fremantle Dockers,Carlton Blues,Domain Stadium,Away Win,0.6,2,80.6,7.0,0.6,0,115.6,6.0,25.0,11.0,14.0,0.0,44.0,5,12.0,110.68,3,12.0,152.38
2012-04-28,5,2012,Brisbane Lions,Geelong Cats,The Gabba,Away Win,0.4,1,79.0,7.0,0.6,1,100.2,6.0,23.0,14.0,9.0,0.0,60.87,11,8.0,95.91,10,8.0,97.7
2012-04-28,5,2012,Greater Western Sydney Giants,Western Bulldogs,Manuka Oval,Away Win,0.0,0,52.5,7.0,0.4,1,77.2,6.0,0.0,0.0,0.0,0.0,,18,0.0,39.7,15,4.0,71.91
2012-04-28,5,2012,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,Home Win,0.6,0,119.4,6.0,0.0,0,69.2,7.0,1.0,1.0,0.0,0.0,100.0,7,8.0,128.05,17,0.0,50.61
2012-04-28,5,2012,Melbourne Demons,St Kilda Saints,Melbourne Cricket Ground,Away Win,0.0,0,76.2,6.0,0.4,0,92.6,8.0,45.0,23.0,22.0,0.0,51.11,16,0.0,54.74,6,8.0,151.49
2012-04-29,5,2012,Hawthorn Hawks,Sydney Swans,UTAS Stadium,Away Win,0.4,0,95.6,8.0,0.8,4,99.6,7.0,49.0,34.0,15.0,0.0,69.39,9,8.0,120.76,2,16.0,148.2
2012-04-29,5,2012,Richmond Tigers,West Coast Eagles,Marvel Stadium,Away Win,0.2,0,86.8,7.0,0.8,4,114.4,8.0,36.0,25.0,11.0,0.0,69.44,13,4.0,95.54,1,16.0,193.46
2012-04-29,5,2012,Adelaide Crows,Port Adelaide Power,AAMI Stadium,Home Win,0.6,1,89.8,8.0,0.4,0,88.6,8.0,31.0,19.0,12.0,0.0,61.29,5,12.0,123.91,14,4.0,83.17
2012-05-04,6,2012,Western Bulldogs,Collingwood Magpies,Marvel Stadium,Away Win,0.4,2,76.6,6.0,0.6,2,87.8,9.0,49.0,18.0,30.0,1.0,36.73,13,8.0,85.11,7,12.0,92.42
2012-05-05,6,2012,Essendon Bombers,Brisbane Lions,Marvel Stadium,Home Win,0.8,0,101.6,10.0,0.4,0,73.8,7.0,22.0,8.0,13.0,1.0,36.36,4,16.0,116.78,12,8.0,87.65
2012-05-05,6,2012,Geelong Cats,Melbourne Demons,GMHBA Stadium,Home Win,0.6,2,92.2,7.0,0.0,0,68.6,7.0,51.0,35.0,15.0,1.0,68.63,7,12.0,106.71,16,0.0,58.14
2012-05-05,6,2012,Gold Coast Suns,Fremantle Dockers,People First Stadium,Away Win,0.0,0,68.4,7.0,0.6,0,79.8,8.0,1.0,0.0,1.0,0.0,0.0,17,0.0,55.25,8,12.0,106.68
2012-05-05,6,2012,St Kilda Saints,Hawthorn Hawks,Melbourne Cricket Ground,Away Win,0.6,1,98.0,7.0,0.4,0,96.4,6.0,45.0,23.0,21.0,1.0,51.11,6,12.0,146.71,11,8.0,107.59
2012-05-05,6,2012,Sydney Swans,Adelaide Crows,Sydney Cricket Ground,Away Win,1.0,5,103.6,6.0,0.8,2,101.8,6.0,31.0,14.0,17.0,0.0,45.16,1,20.0,149.28,3,16.0,123.24
2012-05-06,6,2012,Carlton Blues,Greater Western Sydney Giants,Marvel Stadium,Home Win,0.8,1,109.0,9.0,0.0,0,54.4,8.0,0.0,0.0,0.0,0.0,,3,16.0,146.51,18,0.0,42.97
2012-05-06,6,2012,Port Adelaide Power,Richmond Tigers,AAMI Stadium,Away Win,0.2,0,84.4,7.0,0.2,0,88.0,7.0,20.0,14.0,6.0,0.0,70.0,15,4.0,83.07,14,4.0,94.42
2012-05-06,6,2012,West Coast Eagles,North Melbourne Kangaroos,Domain Stadium,Home Win,1.0,5,122.0,7.0,0.6,1,124.0,8.0,39.0,12.0,27.0,0.0,30.77,1,20.0,170.87,7,12.0,129.71
2012-05-11,7,2012,Melbourne Demons,Hawthorn Hawks,Melbourne Cricket Ground,Away Win,0.0,0,68.2,6.0,0.4,1,93.6,6.0,51.0,24.0,27.0,0.0,47.06,16,0.0,59.1,8,12.0,112.87
2012-05-12,7,2012,Brisbane Lions,Collingwood Magpies,The Gabba,Away Win,0.2,0,62.4,7.0,0.8,3,84.4,8.0,23.0,16.0,7.0,0.0,69.57,14,8.0,78.36,7,16.0,97.28
2012-05-12,7,2012,Greater Western Sydney Giants,Gold Coast Suns,Manuka Oval,Home Win,0.0,0,55.6,6.0,0.0,0,72.2,7.0,0.0,0.0,0.0,0.0,,18,0.0,42.4,16,0.0,60.17
2012-05-12,7,2012,Richmond Tigers,Sydney Swans,Melbourne Cricket Ground,Home Win,0.4,1,90.0,6.0,0.8,0,102.4,7.0,50.0,31.0,19.0,0.0,62.0,12,8.0,102.12,2,20.0,137.22
2012-05-12,7,2012,Adelaide Crows,Geelong Cats,AAMI Stadium,Home Win,0.8,3,94.2,7.0,0.8,3,95.8,7.0,32.0,24.0,8.0,0.0,75.0,4,20.0,119.92,6,16.0,114.17
2012-05-12,7,2012,Essendon Bombers,West Coast Eagles,Marvel Stadium,Home Win,0.8,1,106.6,7.0,1.0,6,118.8,6.0,44.0,35.0,9.0,0.0,79.55,3,20.0,128.17,1,24.0,161.5
2012-05-13,7,2012,Fremantle Dockers,Port Adelaide Power,Domain Stadium,Home Win,0.6,1,77.6,8.0,0.0,0,77.4,7.0,23.0,12.0,11.0,0.0,52.17,7,16.0,106.94,15,4.0,79.47
2012-05-13,7,2012,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,Away Win,0.6,0,122.6,7.0,0.4,0,74.6,9.0,48.0,23.0,24.0,1.0,47.92,10,12.0,119.57,13,8.0,83.94
2012-05-14,7,2012,St Kilda Saints,Carlton Blues,Marvel Stadium,Home Win,0.6,0,98.6,9.0,0.8,2,106.0,8.0,47.0,20.0,27.0,0.0,42.55,9,12.0,126.48,2,20.0,157.83
2012-05-18,8,2012,Collingwood Magpies,Geelong Cats,Melbourne Cricket Ground,Home Win,0.8,4,90.6,6.0,0.6,0,91.8,6.0,46.0,26.0,20.0,0.0,56.52,6,20.0,107.05,8,16.0,103.49
2012-05-19,8,2012,Western Bulldogs,Gold Coast Suns,TIO Stadium,Home Win,0.6,1,82.0,6.0,0.0,0,76.2,7.0,2.0,1.0,1.0,0.0,50.0,13,12.0,88.91,16,0.0,61.46
2012-05-19,8,2012,Essendon Bombers,Richmond Tigers,Melbourne Cricket Ground,Home Win,0.8,2,107.0,7.0,0.6,2,95.4,7.0,51.0,25.0,25.0,1.0,49.02,2,24.0,136.61,12,12.0,106.87
2012-05-19,8,2012,Hawthorn Hawks,Fremantle Dockers,UTAS Stadium,Home Win,0.6,2,98.6,8.0,0.8,2,78.8,6.0,25.0,9.0,16.0,0.0,36.0,8,16.0,123.08,6,20.0,114.17
2012-05-19,8,2012,Port Adelaide Power,North Melbourne Kangaroos,AAMI Stadium,Home Win,0.0,0,69.6,6.0,0.4,0,102.6,6.0,26.0,8.0,18.0,0.0,30.77,15,4.0,76.24,11,12.0,114.16
2012-05-19,8,2012,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,Home Win,0.6,0,96.0,7.0,0.0,0,66.4,8.0,50.0,25.0,23.0,2.0,50.0,4,20.0,125.51,17,0.0,56.8
2012-05-20,8,2012,Brisbane Lions,Greater Western Sydney Giants,The Gabba,Home Win,0.2,0,61.4,8.0,0.2,1,63.6,8.0,0.0,0.0,0.0,0.0,,14,8.0,73.42,16,4.0,50.49
2012-05-20,8,2012,Carlton Blues,Adelaide Crows,Marvel Stadium,Away Win,0.6,0,94.8,6.0,0.8,4,102.2,8.0,30.0,11.0,19.0,0.0,36.67,4,20.0,140.22,3,24.0,126.08
2012-05-20,8,2012,West Coast Eagles,St Kilda Saints,Domain Stadium,Home Win,0.8,0,96.0,8.0,0.6,1,95.2,6.0,38.0,12.0,25.0,1.0,31.58,1,24.0,138.41,8,16.0,126.13
2012-05-25,9,2012,Western Bulldogs,Geelong Cats,Marvel Stadium,Away Win,0.8,2,88.4,6.0,0.6,0,85.8,7.0,51.0,15.0,36.0,0.0,29.41,11,16.0,95.19,10,16.0,101.38
2012-05-26,9,2012,Greater Western Sydney Giants,Essendon Bombers,ENGIE Stadium,Away Win,0.2,0,57.8,6.0,0.8,3,111.6,7.0,0.0,0.0,0.0,0.0,,16,4.0,47.66,2,28.0,133.43
2012-05-26,9,2012,Richmond Tigers,Hawthorn Hawks,Melbourne Cricket Ground,Home Win,0.4,0,90.6,7.0,0.6,3,94.4,7.0,46.0,25.0,21.0,0.0,54.35,13,12.0,102.96,7,20.0,129.48
2012-05-26,9,2012,Gold Coast Suns,Port Adelaide Power,People First Stadium,Away Win,0.0,0,65.4,7.0,0.2,1,72.0,7.0,1.0,0.0,1.0,0.0,0.0,17,0.0,60.3,14,8.0,79.33
2012-05-26,9,2012,St Kilda Saints,Sydney Swans,Marvel Stadium,Home Win,0.4,0,92.8,6.0,0.6,1,102.6,7.0,50.0,28.0,21.0,1.0,56.0,9,16.0,117.01,3,24.0,141.46
2012-05-26,9,2012,Adelaide Crows,Collingwood Magpies,AAMI Stadium,Away Win,1.0,5,110.2,6.0,1.0,5,97.4,8.0,34.0,21.0,13.0,0.0,61.76,1,28.0,134.7,5,24.0,107.93
2012-05-27,9,2012,Carlton Blues,Melbourne Demons,Melbourne Cricket Ground,Home Win,0.4,0,81.4,7.0,0.0,0,59.0,8.0,45.0,27.0,18.0,0.0,60.0,7,20.0,122.24,18,0.0,52.49
2012-05-27,9,2012,North Melbourne Kangaroos,Brisbane Lions,Marvel Stadium,Home Win,0.2,0,95.0,8.0,0.4,1,80.8,7.0,25.0,5.0,19.0,1.0,20.0,12,12.0,112.22,14,12.0,87.96
2012-05-27,9,2012,West Coast Eagles,Fremantle Dockers,Domain Stadium,Home Win,0.8,1,90.2,7.0,0.6,0,78.6,8.0,34.0,18.0,16.0,0.0,52.94,1,28.0,137.65,8,20.0,102.55
2012-06-01,10,2012,St Kilda Saints,Richmond Tigers,Marvel Stadium,Away Win,0.6,1,99.2,6.0,0.6,1,105.0,6.0,46.0,15.0,30.0,1.0,32.61,8,20.0,118.84,10,16.0,110.57
2012-06-02,10,2012,Essendon Bombers,Melbourne Demons,Melbourne Cricket Ground,Away Win,0.8,4,113.6,7.0,0.0,0,55.4,6.0,45.0,24.0,21.0,0.0,53.33,1,32.0,140.23,18,0.0,51.82
2012-06-02,10,2012,Fremantle Dockers,Adelaide Crows,Domain Stadium,Away Win,0.4,0,67.4,6.0,0.8,0,100.8,7.0,27.0,8.0,19.0,0.0,29.63,10,20.0,95.5,3,28.0,127.36
2012-06-02,10,2012,Geelong Cats,Greater Western Sydney Giants,GMHBA Stadium,Home Win,0.6,1,89.8,8.0,0.2,0,58.4,7.0,0.0,0.0,0.0,0.0,,9,20.0,103.75,16,4.0,47.31
2012-06-02,10,2012,Hawthorn Hawks,North Melbourne Kangaroos,"UTAS Stadium
",Home Win,0.6,0,100.2,7.0,0.4,1,102.0,6.0,53.0,25.0,27.0,1.0,47.17,8,20.0,116.43,11,16.0,112.7
2012-06-02,10,2012,Port Adelaide Power,Carlton Blues,AAMI Stadium,Home Win,0.4,2,81.0,7.0,0.6,1,87.0,6.0,22.0,11.0,10.0,1.0,50.0,15,12.0,86.69,5,24.0,128.87
2012-06-03,10,2012,Brisbane Lions,West Coast Eagles,The Gabba,Home Win,0.2,0,77.8,7.0,0.8,2,96.8,7.0,23.0,13.0,10.0,0.0,56.52,14,12.0,87.65,1,32.0,142.63
2012-06-03,10,2012,Collingwood Magpies,Gold Coast Suns,Melbourne Cricket Ground,Home Win,1.0,6,93.0,8.0,0.0,0,70.2,8.0,1.0,0.0,1.0,0.0,0.0,4,28.0,110.9,17,0.0,60.18
2012-06-03,10,2012,Sydney Swans,Western Bulldogs,Sydney Cricket Ground,Home Win,0.4,0,96.6,8.0,0.6,0,85.8,9.0,46.0,30.0,15.0,1.0,65.22,5,24.0,130.66,13,16.0,93.16
2012-06-08,11,2012,Carlton Blues,Geelong Cats,Marvel Stadium,Away Win,0.4,0,83.0,6.0,0.6,2,99.2,6.0,45.0,31.0,14.0,0.0,68.89,6,24.0,118.67,7,24.0,111.02
2012-06-09,11,2012,Essendon Bombers,Sydney Swans,Marvel Stadium,Away Win,0.8,0,108.2,7.0,0.4,1,101.8,6.0,46.0,32.0,13.0,1.0,69.57,2,32.0,136.41,3,28.0,141.66
2012-06-09,11,2012,Gold Coast Suns,St Kilda Saints,People First Stadium,Away Win,0.0,0,62.0,6.0,0.4,0,105.0,8.0,2.0,1.0,1.0,0.0,50.0,17,0.0,56.89,9,20.0,115.34
2012-06-09,11,2012,Richmond Tigers,Fremantle Dockers,Melbourne Cricket Ground,Away Win,0.8,2,109.8,8.0,0.4,0,72.4,7.0,25.0,7.0,18.0,0.0,28.0,10,20.0,110.13,11,20.0,92.58
